0.08751916885375977,0.010111800900018987,0.12885060284878141,11.5,11.5,11.5,11.5,30,30,30,30,-2.419648521815813
0.16669487953186035,0.020401636650351166,0.13078493729401441,11.5,11.5,11.5,11.5,30,30,30,30,-5.190798091845414
0.24587607383728027,0.03080784566886146,0.13193385742157449,11.5,11.5,11.5,11.5,30,30,30,30,-7.89662226434398
0.41256213188171387,0.040925865674315665,0.7119760236048401,10,10,11,11,20,20,30,30,0.5258436900272766
0.4292287826538086,0.054292102176481644,0.8330348511626142,10,10,11,11,20,20,30,30,0.18518794324341992
0.4417417049407959,0.06550283590488173,0.9499271820392559,11.5,11.5,11.5,11.5,30,30,30,30,-0.13929626110428686
0.4542806148529053,0.07815330584966813,1.0313737682016886,11.5,11.5,11.5,11.5,30,30,30,30,-0.45613120805160123
0.4667654037475586,0.09165041173876666,1.0835386837932028,11.5,11.5,11.5,11.5,30,30,30,30,-0.7071112711071056
0.47937512397766113,0.10584409586693563,1.1389334535797881,11.5,11.5,11.5,11.5,30,30,30,30,-0.923516607046491
0.49175333976745605,0.12072947103984916,1.190327855964483,11.5,11.5,11.5,11.5,30,30,30,30,-1.0588687636249716
0.5000925064086914,0.13115927601596558,1.267310601979829,11.5,11.5,11.5,11.5,30,30,30,30,-1.2001045932906762
0.5084648132324219,0.14192399355038457,1.2964896362179523,11.5,11.5,11.5,11.5,30,30,30,30,-1.2646103792980132
0.5168015956878662,0.15300617806341327,1.3433926433552013,11.5,11.5,11.5,11.5,30,30,30,30,-1.3024418765700132
0.5250899791717529,0.16448057325407228,1.3889176725965502,11.5,11.5,11.5,11.5,30,30,30,30,-1.3456452908820244
0.5333924293518066,0.17629632113143984,1.406631354645673,11.5,11.5,11.5,11.5,30,30,30,30,-1.3575717964362768
0.5417337417602539,0.18852343062443935,1.4794629374890909,11.5,11.5,11.5,11.5,30,30,30,30,-1.3947336403805999
0.5500912666320801,0.20113164055142965,1.5273332192488556,11.5,11.5,11.5,11.5,30,30,30,30,-1.4292003695175688
0.5584149360656738,0.2140811019138155,1.5646783541357585,11.5,11.5,11.5,11.5,30,30,30,30,-1.4308777864692461
0.5667746067047119,0.22741089023073735,1.5888457743797058,11.5,11.5,11.5,11.5,30,30,30,30,-1.4309665681384613
0.5750725269317627,0.24108721313406525,1.6329714452875148,11.5,11.5,11.5,11.5,30,30,30,30,-1.4240258733629707
0.5834853649139404,0.25506765659512187,1.6693431287459832,11.5,11.5,11.5,11.5,30,30,30,30,-1.386424967323173
0.5917646884918213,0.26936679852681905,1.7218325899346043,11.5,11.5,11.5,11.5,30,30,30,30,-1.28559941556924
0.6001076698303223,0.28394948202570636,1.7380813101097339,11.5,11.5,11.5,11.5,30,30,30,30,-1.2362936604477155
0.6084177494049072,0.2988999219901534,1.8030629126309912,11.5,11.5,11.5,11.5,30,30,30,30,-1.0927514754426226
0.6168065071105957,0.314173914314049,1.8428040163665482,11.5,11.5,11.5,11.5,30,30,30,30,-0.9712606897341094
0.6250896453857422,0.32979058436365516,1.8641389666151933,11.5,11.5,11.5,11.5,30,30,30,30,-0.9109067765011577
0.6335024833679199,0.3458492533001154,1.9671343815735647,11.5,11.5,11.5,11.5,30,30,30,30,-0.7595856207979443
0.6417694091796875,0.36263264841899384,2.0123561887230146,11.5,11.5,11.5,11.5,30,30,30,30,-0.6714874299182524
0.6501703262329102,0.3796175368831088,2.0532668587928655,11.5,11.5,11.5,11.5,30,30,30,30,-0.5700815664179167
